as.character(peaks$V1)	start	end	peak	peak_rep1	peak_rep2	fold_rep1	fold_rep2
gi|15896971|ref|NC_002754.1|	2444108	2444109	TFB1.expon.peak1411	TFB1.expon_r1_peak_1425b	TFB1.expon_r2_peak_1537b	2.86447	2.60458
gi|15896971|ref|NC_002754.1|	2444898	2444899	TFB1.expon.peak1412	TFB1.expon_r1_peak_1426	TFB1.expon_r2_peak_1538	2.29202	2.24743
gi|15896971|ref|NC_002754.1|	2445767	2445768	TFB1.expon.peak1413	TFB1.expon_r1_peak_1427	TFB1.expon_r2_peak_1539	1.98838	1.98303
gi|15896971|ref|NC_002754.1|	2447251	2447252	TFB1.expon.peak1414	TFB1.expon_r1_peak_1428	TFB1.expon_r2_peak_1540	6.79362	6.84225
gi|15896971|ref|NC_002754.1|	2449645	2449646	TFB1.expon.peak1415	TFB1.expon_r1_peak_1429	TFB1.expon_r2_peak_1542	2.26613	2.42103
gi|15896971|ref|NC_002754.1|	2450956	2450957	TFB1.expon.peak1416	TFB1.expon_r1_peak_1430	TFB1.expon_r2_peak_1543	5.32646	5.49362
gi|15896971|ref|NC_002754.1|	2452685	2452686	TFB1.expon.peak1417	TFB1.expon_r1_peak_1431	TFB1.expon_r2_peak_1544	2.79423	3.07251
gi|15896971|ref|NC_002754.1|	2456913	2456914	TFB1.expon.peak1418	TFB1.expon_r1_peak_1432	TFB1.expon_r2_peak_1545b	1.83854	1.71141
gi|15896971|ref|NC_002754.1|	2458401	2458402	TFB1.expon.peak1419	TFB1.expon_r1_peak_1433	TFB1.expon_r2_peak_1546	2.13144	2.09936
gi|15896971|ref|NC_002754.1|	2459297	2459298	TFB1.expon.peak1420	TFB1.expon_r1_peak_1434	TFB1.expon_r2_peak_1547	6.98449	7.24753
gi|15896971|ref|NC_002754.1|	2462373	2462374	TFB1.expon.peak1421	TFB1.expon_r1_peak_1435	TFB1.expon_r2_peak_1550	2.91427	3.18781
gi|15896971|ref|NC_002754.1|	2463484	2463485	TFB1.expon.peak1422	TFB1.expon_r1_peak_1436	TFB1.expon_r2_peak_1551	2.32401	2.41548
gi|15896971|ref|NC_002754.1|	2465062	2465063	TFB1.expon.peak1423	TFB1.expon_r1_peak_1438a	TFB1.expon_r2_peak_1552a	3.19725	3.04093
gi|15896971|ref|NC_002754.1|	2465311	2465312	TFB1.expon.peak1424	TFB1.expon_r1_peak_1438b	TFB1.expon_r2_peak_1552b	2.97326	3.66429
gi|15896971|ref|NC_002754.1|	2467777	2467778	TFB1.expon.peak1425	TFB1.expon_r1_peak_1439	TFB1.expon_r2_peak_1554	2.5174	2.90288
gi|15896971|ref|NC_002754.1|	2471817	2471818	TFB1.expon.peak1426	TFB1.expon_r1_peak_1441a	TFB1.expon_r2_peak_1556a	2.04205	1.95189
gi|15896971|ref|NC_002754.1|	2472043	2472044	TFB1.expon.peak1427	TFB1.expon_r1_peak_1441b	TFB1.expon_r2_peak_1556b	2.54587	2.35056
gi|15896971|ref|NC_002754.1|	2475280	2475281	TFB1.expon.peak1428	TFB1.expon_r1_peak_1442	TFB1.expon_r2_peak_1558	4.74869	3.86254
gi|15896971|ref|NC_002754.1|	2478979	2478980	TFB1.expon.peak1429	TFB1.expon_r1_peak_1443a	TFB1.expon_r2_peak_1559a	3.96018	4.88541
gi|15896971|ref|NC_002754.1|	2479203	2479204	TFB1.expon.peak1430	TFB1.expon_r1_peak_1443b	TFB1.expon_r2_peak_1559b	4.70616	4.90375
gi|15896971|ref|NC_002754.1|	2480874	2480875	TFB1.expon.peak1431	TFB1.expon_r1_peak_1444a	TFB1.expon_r2_peak_1560a	5.54315	5.5599
gi|15896971|ref|NC_002754.1|	2481162	2481163	TFB1.expon.peak1432	TFB1.expon_r1_peak_1444b	TFB1.expon_r2_peak_1560b	4.55007	5.41264
gi|15896971|ref|NC_002754.1|	2483483	2483484	TFB1.expon.peak1433	TFB1.expon_r1_peak_1445	TFB1.expon_r2_peak_1561	4.10031	3.92829
gi|15896971|ref|NC_002754.1|	2484464	2484465	TFB1.expon.peak1434	TFB1.expon_r1_peak_1446	TFB1.expon_r2_peak_1562	3.05299	3.32444
gi|15896971|ref|NC_002754.1|	2484996	2484997	TFB1.expon.peak1435	TFB1.expon_r1_peak_1447	TFB1.expon_r2_peak_1563	2.3783	2.76704
gi|15896971|ref|NC_002754.1|	2488523	2488524	TFB1.expon.peak1436	TFB1.expon_r1_peak_1450	TFB1.expon_r2_peak_1566	3.91535	5.55241
gi|15896971|ref|NC_002754.1|	2491521	2491522	TFB1.expon.peak1437	TFB1.expon_r1_peak_1452	TFB1.expon_r2_peak_1569	4.0668	4.06584
gi|15896971|ref|NC_002754.1|	2492451	2492452	TFB1.expon.peak1438	TFB1.expon_r1_peak_1453	TFB1.expon_r2_peak_1570	2.76531	2.73496
gi|15896971|ref|NC_002754.1|	2495787	2495788	TFB1.expon.peak1439	TFB1.expon_r1_peak_1455	TFB1.expon_r2_peak_1572	3.94173	5.08795
gi|15896971|ref|NC_002754.1|	2501376	2501377	TFB1.expon.peak1440	TFB1.expon_r1_peak_1457	TFB1.expon_r2_peak_1575	7.06234	8.04658
gi|15896971|ref|NC_002754.1|	2502261	2502262	TFB1.expon.peak1441	TFB1.expon_r1_peak_1458	TFB1.expon_r2_peak_1576	3.77877	3.504
gi|15896971|ref|NC_002754.1|	2504189	2504190	TFB1.expon.peak1442	TFB1.expon_r1_peak_1459	TFB1.expon_r2_peak_1577	2.46273	2.37354
gi|15896971|ref|NC_002754.1|	2504537	2504538	TFB1.expon.peak1443	TFB1.expon_r1_peak_1460	TFB1.expon_r2_peak_1578	3.19429	2.76432
gi|15896971|ref|NC_002754.1|	2509997	2509998	TFB1.expon.peak1444	TFB1.expon_r1_peak_1462	TFB1.expon_r2_peak_1581	2.40711	2.74444
gi|15896971|ref|NC_002754.1|	2514307	2514308	TFB1.expon.peak1445	TFB1.expon_r1_peak_1463a	TFB1.expon_r2_peak_1582a	3.25495	3.44227
gi|15896971|ref|NC_002754.1|	2514572	2514573	TFB1.expon.peak1446	TFB1.expon_r1_peak_1463b	TFB1.expon_r2_peak_1582b	6.40763	7.3832
gi|15896971|ref|NC_002754.1|	2515822	2515823	TFB1.expon.peak1447	TFB1.expon_r1_peak_1464	TFB1.expon_r2_peak_1583	2.89787	3.20509
gi|15896971|ref|NC_002754.1|	2521232	2521233	TFB1.expon.peak1448	TFB1.expon_r1_peak_1465	TFB1.expon_r2_peak_1584	2.44279	2.40138
gi|15896971|ref|NC_002754.1|	2524264	2524265	TFB1.expon.peak1449	TFB1.expon_r1_peak_1466	TFB1.expon_r2_peak_1585a	6.71274	6.79798
gi|15896971|ref|NC_002754.1|	2530890	2530891	TFB1.expon.peak1450	TFB1.expon_r1_peak_1469	TFB1.expon_r2_peak_1588	4.1709	4.61218
gi|15896971|ref|NC_002754.1|	2535450	2535451	TFB1.expon.peak1451	TFB1.expon_r1_peak_1471	TFB1.expon_r2_peak_1590	2.99091	2.79526
gi|15896971|ref|NC_002754.1|	2536368	2536369	TFB1.expon.peak1452	TFB1.expon_r1_peak_1472	TFB1.expon_r2_peak_1591	2.39734	2.41409
gi|15896971|ref|NC_002754.1|	2537007	2537008	TFB1.expon.peak1453	TFB1.expon_r1_peak_1473	TFB1.expon_r2_peak_1592	3.90006	4.37077
gi|15896971|ref|NC_002754.1|	2538278	2538279	TFB1.expon.peak1454	TFB1.expon_r1_peak_1474	TFB1.expon_r2_peak_1593	2.05837	2.04557
gi|15896971|ref|NC_002754.1|	2538946	2538947	TFB1.expon.peak1455	TFB1.expon_r1_peak_1475	TFB1.expon_r2_peak_1594	11.84304	10.68553
gi|15896971|ref|NC_002754.1|	2544453	2544454	TFB1.expon.peak1456	TFB1.expon_r1_peak_1476a	TFB1.expon_r2_peak_1595	3.25653	3.32166
gi|15896971|ref|NC_002754.1|	2544939	2544940	TFB1.expon.peak1457	TFB1.expon_r1_peak_1477	TFB1.expon_r2_peak_1596	3.08812	4.13102
gi|15896971|ref|NC_002754.1|	2545719	2545720	TFB1.expon.peak1458	TFB1.expon_r1_peak_1478	TFB1.expon_r2_peak_1597b	4.14585	4.48513
gi|15896971|ref|NC_002754.1|	2548113	2548114	TFB1.expon.peak1459	TFB1.expon_r1_peak_1479	TFB1.expon_r2_peak_1598	5.05564	5.22206
gi|15896971|ref|NC_002754.1|	2551530	2551531	TFB1.expon.peak1460	TFB1.expon_r1_peak_1480	TFB1.expon_r2_peak_1600	4.69117	4.70112
gi|15896971|ref|NC_002754.1|	2557650	2557651	TFB1.expon.peak1461	TFB1.expon_r1_peak_1481	TFB1.expon_r2_peak_1601	2.44946	2.48283
gi|15896971|ref|NC_002754.1|	2558106	2558107	TFB1.expon.peak1462	TFB1.expon_r1_peak_1482	TFB1.expon_r2_peak_1602	3.41637	4.40889
gi|15896971|ref|NC_002754.1|	2562086	2562087	TFB1.expon.peak1463	TFB1.expon_r1_peak_1483	TFB1.expon_r2_peak_1603	6.91751	7.24891
gi|15896971|ref|NC_002754.1|	2564345	2564346	TFB1.expon.peak1464	TFB1.expon_r1_peak_1484	TFB1.expon_r2_peak_1604	2.21567	2.25062
gi|15896971|ref|NC_002754.1|	2568216	2568217	TFB1.expon.peak1465	TFB1.expon_r1_peak_1485	TFB1.expon_r2_peak_1605	4.55007	5.24747
gi|15896971|ref|NC_002754.1|	2568650	2568651	TFB1.expon.peak1466	TFB1.expon_r1_peak_1486	TFB1.expon_r2_peak_1606	3.16661	3.4162
gi|15896971|ref|NC_002754.1|	2573747	2573748	TFB1.expon.peak1467	TFB1.expon_r1_peak_1487	TFB1.expon_r2_peak_1607	4.24312	3.81874
gi|15896971|ref|NC_002754.1|	2574524	2574525	TFB1.expon.peak1468	TFB1.expon_r1_peak_1488	TFB1.expon_r2_peak_1608	3.0837	3.63614
gi|15896971|ref|NC_002754.1|	2575311	2575312	TFB1.expon.peak1469	TFB1.expon_r1_peak_1489	TFB1.expon_r2_peak_1609	7.33036	7.78925
gi|15896971|ref|NC_002754.1|	2576740	2576741	TFB1.expon.peak1470	TFB1.expon_r1_peak_1490	TFB1.expon_r2_peak_1610	2.77163	2.9171
gi|15896971|ref|NC_002754.1|	2577035	2577036	TFB1.expon.peak1471	TFB1.expon_r1_peak_1491	TFB1.expon_r2_peak_1611	3.36262	3.5449
gi|15896971|ref|NC_002754.1|	2581209	2581210	TFB1.expon.peak1472	TFB1.expon_r1_peak_1492	TFB1.expon_r2_peak_1612	3.61773	4.12936
gi|15896971|ref|NC_002754.1|	2583183	2583184	TFB1.expon.peak1473	TFB1.expon_r1_peak_1494	TFB1.expon_r2_peak_1615	2.53622	2.67958
gi|15896971|ref|NC_002754.1|	2588546	2588547	TFB1.expon.peak1474	TFB1.expon_r1_peak_1496a	TFB1.expon_r2_peak_1617a	8.94596	9.1575
gi|15896971|ref|NC_002754.1|	2588754	2588755	TFB1.expon.peak1475	TFB1.expon_r1_peak_1496b	TFB1.expon_r2_peak_1617b	4.65985	5.02948
gi|15896971|ref|NC_002754.1|	2590434	2590435	TFB1.expon.peak1476	TFB1.expon_r1_peak_1497a	TFB1.expon_r2_peak_1618a	1.77836	1.78089
gi|15896971|ref|NC_002754.1|	2591489	2591490	TFB1.expon.peak1477	TFB1.expon_r1_peak_1498	TFB1.expon_r2_peak_1619	2.31836	2.47534
gi|15896971|ref|NC_002754.1|	2592420	2592421	TFB1.expon.peak1478	TFB1.expon_r1_peak_1499a	TFB1.expon_r2_peak_1621a	2.96865	3.11301
gi|15896971|ref|NC_002754.1|	2592614	2592615	TFB1.expon.peak1479	TFB1.expon_r1_peak_1499b	TFB1.expon_r2_peak_1621b	3.43515	3.5933
gi|15896971|ref|NC_002754.1|	2594203	2594204	TFB1.expon.peak1480	TFB1.expon_r1_peak_1500	TFB1.expon_r2_peak_1622	4.11793	4.46628
gi|15896971|ref|NC_002754.1|	2595119	2595120	TFB1.expon.peak1481	TFB1.expon_r1_peak_1501	TFB1.expon_r2_peak_1623	5.43481	5.14093
gi|15896971|ref|NC_002754.1|	2595570	2595571	TFB1.expon.peak1482	TFB1.expon_r1_peak_1502a	TFB1.expon_r2_peak_1624a	2.07829	2.41187
gi|15896971|ref|NC_002754.1|	2603712	2603713	TFB1.expon.peak1483	TFB1.expon_r1_peak_1503	TFB1.expon_r2_peak_1625	3.19589	3.63384
gi|15896971|ref|NC_002754.1|	2606181	2606182	TFB1.expon.peak1484	TFB1.expon_r1_peak_1504	TFB1.expon_r2_peak_1626	12.45854	11.28866
gi|15896971|ref|NC_002754.1|	2608107	2608108	TFB1.expon.peak1485	TFB1.expon_r1_peak_1505a	TFB1.expon_r2_peak_1627a	6.64455	7.06439
gi|15896971|ref|NC_002754.1|	2608297	2608298	TFB1.expon.peak1486	TFB1.expon_r1_peak_1505b	TFB1.expon_r2_peak_1627b	2.76255	3.57031
gi|15896971|ref|NC_002754.1|	2612454	2612455	TFB1.expon.peak1487	TFB1.expon_r1_peak_1507a	TFB1.expon_r2_peak_1629a	6.7757	6.94094
gi|15896971|ref|NC_002754.1|	2612763	2612764	TFB1.expon.peak1488	TFB1.expon_r1_peak_1507b	TFB1.expon_r2_peak_1629b	6.86126	6.03357
gi|15896971|ref|NC_002754.1|	2615809	2615810	TFB1.expon.peak1489	TFB1.expon_r1_peak_1508	TFB1.expon_r2_peak_1630	3.10799	3.64655
gi|15896971|ref|NC_002754.1|	2620456	2620457	TFB1.expon.peak1490	TFB1.expon_r1_peak_1509	TFB1.expon_r2_peak_1631	3.01571	3.37495
gi|15896971|ref|NC_002754.1|	2622198	2622199	TFB1.expon.peak1491	TFB1.expon_r1_peak_1510	TFB1.expon_r2_peak_1632	3.60561	3.42776
gi|15896971|ref|NC_002754.1|	2623092	2623093	TFB1.expon.peak1492	TFB1.expon_r1_peak_1511	TFB1.expon_r2_peak_1633	8.10027	9.80197
gi|15896971|ref|NC_002754.1|	2627803	2627804	TFB1.expon.peak1493	TFB1.expon_r1_peak_1512	TFB1.expon_r2_peak_1634	9.0409	11.75281
gi|15896971|ref|NC_002754.1|	2630623	2630624	TFB1.expon.peak1494	TFB1.expon_r1_peak_1513	TFB1.expon_r2_peak_1635	3.28616	3.06208
gi|15896971|ref|NC_002754.1|	2632550	2632551	TFB1.expon.peak1495	TFB1.expon_r1_peak_1514	TFB1.expon_r2_peak_1636	3.7876	4.4426
gi|15896971|ref|NC_002754.1|	2633400	2633401	TFB1.expon.peak1496	TFB1.expon_r1_peak_1515	TFB1.expon_r2_peak_1637a	1.82364	1.80421
gi|15896971|ref|NC_002754.1|	2639998	2639999	TFB1.expon.peak1497	TFB1.expon_r1_peak_1517	TFB1.expon_r2_peak_1638	4.7848	4.45971
gi|15896971|ref|NC_002754.1|	2640835	2640836	TFB1.expon.peak1498	TFB1.expon_r1_peak_1518	TFB1.expon_r2_peak_1640	3.06949	3.13832
gi|15896971|ref|NC_002754.1|	2641350	2641351	TFB1.expon.peak1499	TFB1.expon_r1_peak_1519	TFB1.expon_r2_peak_1641	6.98761	5.15853
gi|15896971|ref|NC_002754.1|	2642993	2642994	TFB1.expon.peak1500	TFB1.expon_r1_peak_1520a	TFB1.expon_r2_peak_1642a	4.20701	4.09115
gi|15896971|ref|NC_002754.1|	2643212	2643213	TFB1.expon.peak1501	TFB1.expon_r1_peak_1520b	TFB1.expon_r2_peak_1642b	5.77787	5.67946
gi|15896971|ref|NC_002754.1|	2643872	2643873	TFB1.expon.peak1502	TFB1.expon_r1_peak_1521	TFB1.expon_r2_peak_1643	2.69032	3.13832
gi|15896971|ref|NC_002754.1|	2645675	2645676	TFB1.expon.peak1503	TFB1.expon_r1_peak_1522	TFB1.expon_r2_peak_1644	4.11673	3.59572
gi|15896971|ref|NC_002754.1|	2648650	2648651	TFB1.expon.peak1504	TFB1.expon_r1_peak_1523	TFB1.expon_r2_peak_1645	8.03485	7.20415
gi|15896971|ref|NC_002754.1|	2649301	2649302	TFB1.expon.peak1505	TFB1.expon_r1_peak_1524	TFB1.expon_r2_peak_1646	2.38337	2.78224
gi|15896971|ref|NC_002754.1|	2654420	2654421	TFB1.expon.peak1506	TFB1.expon_r1_peak_1525	TFB1.expon_r2_peak_1648	2.68822	2.63009
gi|15896971|ref|NC_002754.1|	2657061	2657062	TFB1.expon.peak1507	TFB1.expon_r1_peak_1526	TFB1.expon_r2_peak_1649	2.14865	2.28703
gi|15896971|ref|NC_002754.1|	2662624	2662625	TFB1.expon.peak1508	TFB1.expon_r1_peak_1527	TFB1.expon_r2_peak_1650	5.07369	3.78631
gi|15896971|ref|NC_002754.1|	2664183	2664184	TFB1.expon.peak1509	TFB1.expon_r1_peak_1528	TFB1.expon_r2_peak_1651	7.25845	7.02627
gi|15896971|ref|NC_002754.1|	2664639	2664640	TFB1.expon.peak1510	TFB1.expon_r1_peak_1529	TFB1.expon_r2_peak_1652	2.47365	2.31244
gi|15896971|ref|NC_002754.1|	2668480	2668481	TFB1.expon.peak1511	TFB1.expon_r1_peak_1530	TFB1.expon_r2_peak_1653	2.40143	2.51574
gi|15896971|ref|NC_002754.1|	2669789	2669790	TFB1.expon.peak1512	TFB1.expon_r1_peak_1531	TFB1.expon_r2_peak_1654	4.02645	3.71008
gi|15896971|ref|NC_002754.1|	2672280	2672281	TFB1.expon.peak1513	TFB1.expon_r1_peak_1532	TFB1.expon_r2_peak_1655	4.3334	4.94253
gi|15896971|ref|NC_002754.1|	2674092	2674093	TFB1.expon.peak1514	TFB1.expon_r1_peak_1533	TFB1.expon_r2_peak_1656	3.05144	3.20185
gi|15896971|ref|NC_002754.1|	2680919	2680920	TFB1.expon.peak1515	TFB1.expon_r1_peak_1535	TFB1.expon_r2_peak_1658b	4.98341	6.03523
gi|15896971|ref|NC_002754.1|	2682730	2682731	TFB1.expon.peak1516	TFB1.expon_r1_peak_1536	TFB1.expon_r2_peak_1659	4.09868	4.23101
gi|15896971|ref|NC_002754.1|	2685519	2685520	TFB1.expon.peak1517	TFB1.expon_r1_peak_1538	TFB1.expon_r2_peak_1661	2.74449	2.65747
gi|15896971|ref|NC_002754.1|	2687766	2687767	TFB1.expon.peak1518	TFB1.expon_r1_peak_1539	TFB1.expon_r2_peak_1663	2.96116	3.07479
gi|15896971|ref|NC_002754.1|	2691685	2691686	TFB1.expon.peak1519	TFB1.expon_r1_peak_1540	TFB1.expon_r2_peak_1664	3.48724	3.43055
gi|15896971|ref|NC_002754.1|	2692867	2692868	TFB1.expon.peak1520	TFB1.expon_r1_peak_1541	TFB1.expon_r2_peak_1665	5.01953	4.70112
gi|15896971|ref|NC_002754.1|	2693963	2693964	TFB1.expon.peak1521	TFB1.expon_r1_peak_1542	TFB1.expon_r2_peak_1666	3.30422	3.50678
gi|15896971|ref|NC_002754.1|	2696590	2696591	TFB1.expon.peak1522	TFB1.expon_r1_peak_1543	TFB1.expon_r2_peak_1668	3.232	3.23996
gi|15896971|ref|NC_002754.1|	2696935	2696936	TFB1.expon.peak1523	TFB1.expon_r1_peak_1544	TFB1.expon_r2_peak_1669	2.4257	2.75135
gi|15896971|ref|NC_002754.1|	2697830	2697831	TFB1.expon.peak1524	TFB1.expon_r1_peak_1545	TFB1.expon_r2_peak_1670	2.41948	2.8715
gi|15896971|ref|NC_002754.1|	2698272	2698273	TFB1.expon.peak1525	TFB1.expon_r1_peak_1546	TFB1.expon_r2_peak_1671	2.88894	2.66821
gi|15896971|ref|NC_002754.1|	2699878	2699879	TFB1.expon.peak1526	TFB1.expon_r1_peak_1547	TFB1.expon_r2_peak_1673	1.82364	1.88045
gi|15896971|ref|NC_002754.1|	2707167	2707168	TFB1.expon.peak1527	TFB1.expon_r1_peak_1550	TFB1.expon_r2_peak_1675	2.70838	2.94773
gi|15896971|ref|NC_002754.1|	2709146	2709147	TFB1.expon.peak1528	TFB1.expon_r1_peak_1552	TFB1.expon_r2_peak_1677	3.98613	3.9896
gi|15896971|ref|NC_002754.1|	2709981	2709982	TFB1.expon.peak1529	TFB1.expon_r1_peak_1553	TFB1.expon_r2_peak_1678	6.50011	6.08605
gi|15896971|ref|NC_002754.1|	2710778	2710779	TFB1.expon.peak1530	TFB1.expon_r1_peak_1554	TFB1.expon_r2_peak_1679	2.05837	2.14727
gi|15896971|ref|NC_002754.1|	2711552	2711553	TFB1.expon.peak1531	TFB1.expon_r1_peak_1555	TFB1.expon_r2_peak_1680	1.91392	1.9821
gi|15896971|ref|NC_002754.1|	2716124	2716125	TFB1.expon.peak1532	TFB1.expon_r1_peak_1556	TFB1.expon_r2_peak_1681	2.7806	2.60468
gi|15896971|ref|NC_002754.1|	2719676	2719677	TFB1.expon.peak1533	TFB1.expon_r1_peak_1557	TFB1.expon_r2_peak_1682	9.44955	8.47794
gi|15896971|ref|NC_002754.1|	2721190	2721191	TFB1.expon.peak1534	TFB1.expon_r1_peak_1558	TFB1.expon_r2_peak_1683	2.63615	3.08322
gi|15896971|ref|NC_002754.1|	2722320	2722321	TFB1.expon.peak1535	TFB1.expon_r1_peak_1559	TFB1.expon_r2_peak_1684	2.52782	2.69362
gi|15896971|ref|NC_002754.1|	2725413	2725414	TFB1.expon.peak1536	TFB1.expon_r1_peak_1560	TFB1.expon_r2_peak_1685	8.43208	7.9665
gi|15896971|ref|NC_002754.1|	2729697	2729698	TFB1.expon.peak1537	TFB1.expon_r1_peak_1563	TFB1.expon_r2_peak_1687	3.99034	4.45971
gi|15896971|ref|NC_002754.1|	2730792	2730793	TFB1.expon.peak1538	TFB1.expon_r1_peak_1564	TFB1.expon_r2_peak_1688	2.29309	2.32515
gi|15896971|ref|NC_002754.1|	2732833	2732834	TFB1.expon.peak1539	TFB1.expon_r1_peak_1565	TFB1.expon_r2_peak_1689	2.14865	2.03292
gi|15896971|ref|NC_002754.1|	2733132	2733133	TFB1.expon.peak1540	TFB1.expon_r1_peak_1566	TFB1.expon_r2_peak_1690	4.40563	5.17124
gi|15896971|ref|NC_002754.1|	2737674	2737675	TFB1.expon.peak1541	TFB1.expon_r1_peak_1567	TFB1.expon_r2_peak_1692	2.11253	2.05833
gi|15896971|ref|NC_002754.1|	2743288	2743289	TFB1.expon.peak1542	TFB1.expon_r1_peak_1568	TFB1.expon_r2_peak_1694	2.99727	2.6555
gi|15896971|ref|NC_002754.1|	2744627	2744628	TFB1.expon.peak1543	TFB1.expon_r1_peak_1569	TFB1.expon_r2_peak_1695	14.48079	13.63326
gi|15896971|ref|NC_002754.1|	2748708	2748709	TFB1.expon.peak1544	TFB1.expon_r1_peak_1570	TFB1.expon_r2_peak_1696	2.05837	1.94398
gi|15896971|ref|NC_002754.1|	2752051	2752052	TFB1.expon.peak1545	TFB1.expon_r1_peak_1571	TFB1.expon_r2_peak_1697	3.28616	3.74819
gi|15896971|ref|NC_002754.1|	2754363	2754364	TFB1.expon.peak1546	TFB1.expon_r1_peak_1572	TFB1.expon_r2_peak_1698	9.69599	12.14669
gi|15896971|ref|NC_002754.1|	2755715	2755716	TFB1.expon.peak1547	TFB1.expon_r1_peak_1573	TFB1.expon_r2_peak_1699	3.73756	3.57031
gi|15896971|ref|NC_002754.1|	2756217	2756218	TFB1.expon.peak1548	TFB1.expon_r1_peak_1574	TFB1.expon_r2_peak_1700	2.05837	2.04562
gi|15896971|ref|NC_002754.1|	2759456	2759457	TFB1.expon.peak1549	TFB1.expon_r1_peak_1575	TFB1.expon_r2_peak_1701	15.34747	16.1744
gi|15896971|ref|NC_002754.1|	2761611	2761612	TFB1.expon.peak1550	TFB1.expon_r1_peak_1576	TFB1.expon_r2_peak_1702b	5.30842	6.53075
gi|15896971|ref|NC_002754.1|	2763574	2763575	TFB1.expon.peak1551	TFB1.expon_r1_peak_1577a	TFB1.expon_r2_peak_1703a	3.59311	3.08749
gi|15896971|ref|NC_002754.1|	2763899	2763900	TFB1.expon.peak1552	TFB1.expon_r1_peak_1577b	TFB1.expon_r2_peak_1703b	6.9515	6.09875
gi|15896971|ref|NC_002754.1|	2764649	2764650	TFB1.expon.peak1553	TFB1.expon_r1_peak_1578	TFB1.expon_r2_peak_1704	5.54315	5.33641
gi|15896971|ref|NC_002754.1|	2766608	2766609	TFB1.expon.peak1554	TFB1.expon_r1_peak_1579	TFB1.expon_r2_peak_1705	4.24312	3.78631
gi|15896971|ref|NC_002754.1|	2768725	2768726	TFB1.expon.peak1555	TFB1.expon_r1_peak_1580	TFB1.expon_r2_peak_1706	3.64728	2.99855
gi|15896971|ref|NC_002754.1|	2770549	2770550	TFB1.expon.peak1556	TFB1.expon_r1_peak_1582	TFB1.expon_r2_peak_1708	3.15977	3.27808
gi|15896971|ref|NC_002754.1|	2772111	2772112	TFB1.expon.peak1557	TFB1.expon_r1_peak_1583	TFB1.expon_r2_peak_1709	4.44174	4.44701
gi|15896971|ref|NC_002754.1|	2773210	2773211	TFB1.expon.peak1558	TFB1.expon_r1_peak_1584	TFB1.expon_r2_peak_1710	6.26538	5.78111
gi|15896971|ref|NC_002754.1|	2776705	2776706	TFB1.expon.peak1559	TFB1.expon_r1_peak_1585	TFB1.expon_r2_peak_1711	3.99034	3.96419
gi|15896971|ref|NC_002754.1|	2777668	2777669	TFB1.expon.peak1560	TFB1.expon_r1_peak_1586	TFB1.expon_r2_peak_1712	4.13479	4.19289
gi|15896971|ref|NC_002754.1|	2792075	2792076	TFB1.expon.peak1561	TFB1.expon_r1_peak_1589	TFB1.expon_r2_peak_1715	1.71531	1.79151
gi|15896971|ref|NC_002754.1|	2799197	2799198	TFB1.expon.peak1562	TFB1.expon_r1_peak_1591	TFB1.expon_r2_peak_1718	2.7806	2.57926
gi|15896971|ref|NC_002754.1|	2800245	2800246	TFB1.expon.peak1563	TFB1.expon_r1_peak_1592	TFB1.expon_r2_peak_1719	3.38183	3.18973
gi|15896971|ref|NC_002754.1|	2800796	2800797	TFB1.expon.peak1564	TFB1.expon_r1_peak_1593	TFB1.expon_r2_peak_1720	2.70426	3.35562
gi|15896971|ref|NC_002754.1|	2802094	2802095	TFB1.expon.peak1565	TFB1.expon_r1_peak_1594	TFB1.expon_r2_peak_1721	6.12907	6.30211
gi|15896971|ref|NC_002754.1|	2804874	2804875	TFB1.expon.peak1566	TFB1.expon_r1_peak_1595	TFB1.expon_r2_peak_1722	5.73447	5.52663
gi|15896971|ref|NC_002754.1|	2805285	2805286	TFB1.expon.peak1567	TFB1.expon_r1_peak_1596	TFB1.expon_r2_peak_1723	3.15992	2.84486
gi|15896971|ref|NC_002754.1|	2806668	2806669	TFB1.expon.peak1568	TFB1.expon_r1_peak_1598	TFB1.expon_r2_peak_1725	2.39408	2.23119
gi|15896971|ref|NC_002754.1|	2808288	2808289	TFB1.expon.peak1569	TFB1.expon_r1_peak_1599	TFB1.expon_r2_peak_1726a	4.37572	4.25158
gi|15896971|ref|NC_002754.1|	2809140	2809141	TFB1.expon.peak1570	TFB1.expon_r1_peak_1600	TFB1.expon_r2_peak_1727	4.3534	4.23182
gi|15896971|ref|NC_002754.1|	2809663	2809664	TFB1.expon.peak1571	TFB1.expon_r1_peak_1601	TFB1.expon_r2_peak_1728	2.68956	2.37299
gi|15896971|ref|NC_002754.1|	2810692	2810693	TFB1.expon.peak1572	TFB1.expon_r1_peak_1602	TFB1.expon_r2_peak_1729	3.11469	2.55469
gi|15896971|ref|NC_002754.1|	2820150	2820151	TFB1.expon.peak1573	TFB1.expon_r1_peak_1604	TFB1.expon_r2_peak_1731	6.14889	7.03494
gi|15896971|ref|NC_002754.1|	2824180	2824181	TFB1.expon.peak1574	TFB1.expon_r1_peak_1605	TFB1.expon_r2_peak_1732	1.9111	2.09912
gi|15896971|ref|NC_002754.1|	2827172	2827173	TFB1.expon.peak1575	TFB1.expon_r1_peak_1606b	TFB1.expon_r2_peak_1733b	1.70909	1.76345
